date_reco;serial;société;client;contrat;type_livraison;client_code;modele_machine;marque;couleur;toner;ville;code_postal;jours_avant_rupture;date_rupture_estimee;priorite;commentaire
2026-02-13;JPBVK460W4;AdexGroup;;CT001638;contrat_maintenance;;;;black;black;;;0;2025-03-02;1;Risque de rupture imminent
2026-02-13;JPBVK460W4;AdexGroup;;CT001638;contrat_maintenance;;;;cyan;cyan;;;0;2025-11-11;1;Risque de rupture imminent
2026-02-13;JPBVK460W4;AdexGroup;;CT001638;contrat_maintenance;;;;magenta;magenta;;;0;2025-08-09;1;Risque de rupture imminent
2026-02-13;JPBVK460W4;AdexGroup;;CT001638;contrat_maintenance;;;;yellow;yellow;;;0;2025-10-07;1;Risque de rupture imminent
2026-02-13;JPBVK460XL;AdexGroup;;CT001634;contrat_maintenance;;;;black;black;;;0;2024-03-11;1;Risque de rupture imminent
2026-02-13;JPBVK460XL;AdexGroup;;CT001634;contrat_maintenance;;;;cyan;cyan;;;0;2024-04-04;1;Risque de rupture imminent
2026-02-13;JPBVK460XL;AdexGroup;;CT001634;contrat_maintenance;;;;magenta;magenta;;;0;2024-03-30;1;Risque de rupture imminent
2026-02-13;JPBVK460XL;AdexGroup;;CT001634;contrat_maintenance;;;;yellow;yellow;;;0;2024-04-04;1;Risque de rupture imminent
2026-02-13;KNDY16397;AdexGroup;;CT003416;contrat_maintenance;;;;black;black;;;0;2024-09-23;1;Risque de rupture imminent
2026-02-13;X3BL124869;AdexGroup;;CT003168;contrat_maintenance;;;;black;black;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;X576062359;AdexGroup;;CT002479;contrat_maintenance;;;;black;black;;;0;2026-02-02;1;Risque de rupture imminent
2026-02-13;X576135787;AdexGroup;;CT001634;contrat_maintenance;;;;black;black;;;0;2024-12-07;1;Risque de rupture imminent
2026-02-13;X576135787;AdexGroup;;CT001634;contrat_maintenance;;;;cyan;cyan;;;0;2025-05-30;1;Risque de rupture imminent
2026-02-13;X576135787;AdexGroup;;CT001634;contrat_maintenance;;;;magenta;magenta;;;0;2025-05-28;1;Risque de rupture imminent
2026-02-13;X576135787;AdexGroup;;CT001634;contrat_maintenance;;;;yellow;yellow;;;0;2024-11-26;1;Risque de rupture imminent
2026-02-13;X576136429;AdexGroup;;CT003132;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;X576147888;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-01-21;1;Risque de rupture imminent
2026-02-13;X576147888;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-01-04;1;Risque de rupture imminent
2026-02-13;X576147888;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2025-12-10;1;Risque de rupture imminent
2026-02-13;X576147888;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-01-14;1;Risque de rupture imminent
2026-02-13;X576150150;AdexGroup;;CT004979;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;X576152189;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-03;1;Risque de rupture imminent
2026-02-13;X576152365;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-04;1;Risque de rupture imminent
2026-02-13;X576152365;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;X576152365;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;X57H013328;AdexGroup;;CT002732;contrat_maintenance;;;;cyan;cyan;;;0;2025-02-19;1;Risque de rupture imminent
2026-02-13;X57H013328;AdexGroup;;CT002732;contrat_maintenance;;;;magenta;magenta;;;0;2024-08-12;1;Risque de rupture imminent
2026-02-13;X57H013328;AdexGroup;;CT002732;contrat_maintenance;;;;yellow;yellow;;;0;2024-10-19;1;Risque de rupture imminent
2026-02-13;X57H013384;AdexGroup;;CT002735;contrat_maintenance;;;;black;black;;;0;2024-06-28;1;Risque de rupture imminent
2026-02-13;X57H013384;AdexGroup;;CT002735;contrat_maintenance;;;;cyan;cyan;;;0;2024-08-23;1;Risque de rupture imminent
2026-02-13;X57H013384;AdexGroup;;CT002735;contrat_maintenance;;;;magenta;magenta;;;0;2024-09-01;1;Risque de rupture imminent
2026-02-13;X5UP014999;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;X6GN007907;AdexGroup;;CT002507;contrat_maintenance;;;;cyan;cyan;;;0;2025-11-06;1;Risque de rupture imminent
2026-02-13;X6GN007907;AdexGroup;;CT002507;contrat_maintenance;;;;magenta;magenta;;;0;2025-10-16;1;Risque de rupture imminent
2026-02-13;X6GN008216;AdexGroup;;;commande_simple;;;;black;black;;;0;2025-03-23;1;Risque de rupture imminent
2026-02-13;X6GN008216;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2025-02-10;1;Risque de rupture imminent
2026-02-13;X6GN008216;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2025-03-24;1;Risque de rupture imminent
2026-02-13;X6GN008969;AdexGroup;;CT002531;contrat_maintenance;;;;black;black;;;0;2025-12-02;1;Risque de rupture imminent
2026-02-13;X6GN008969;AdexGroup;;;commande_simple;;;;black;black;;;0;2025-12-02;1;Risque de rupture imminent
2026-02-13;X6GN008969;AdexGroup;;CT000747;contrat_maintenance;;;;black;black;;;0;2025-12-02;1;Risque de rupture imminent
2026-02-13;X6GN008969;AdexGroup;;CT002531;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-02;1;Risque de rupture imminent
2026-02-13;X6GN008969;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2025-12-02;1;Risque de rupture imminent
2026-02-13;X6GN008969;AdexGroup;;CT000747;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-02;1;Risque de rupture imminent
2026-02-13;X6GN009498;AdexGroup;;CT002545;contrat_maintenance;;;;black;black;;;0;2025-09-15;1;Risque de rupture imminent
2026-02-13;X6GN009498;AdexGroup;;CT002545;contrat_maintenance;;;;cyan;cyan;;;0;2025-02-19;1;Risque de rupture imminent
2026-02-13;X6GN009498;AdexGroup;;CT002545;contrat_maintenance;;;;magenta;magenta;;;0;2025-11-02;1;Risque de rupture imminent
2026-02-13;X6GN009511;AdexGroup;;CT002551;contrat_maintenance;;;;cyan;cyan;;;0;2025-11-07;1;Risque de rupture imminent
2026-02-13;X6GN009511;AdexGroup;;CT002551;contrat_maintenance;;;;magenta;magenta;;;0;2025-11-01;1;Risque de rupture imminent
2026-02-13;X6GN009512;AdexGroup;;CT002553;contrat_maintenance;;;;black;black;;;0;2025-03-11;1;Risque de rupture imminent
2026-02-13;X6GN009512;AdexGroup;;CT002553;contrat_maintenance;;;;cyan;cyan;;;0;2025-11-07;1;Risque de rupture imminent
2026-02-13;X6GN009512;AdexGroup;;CT002553;contrat_maintenance;;;;magenta;magenta;;;0;2025-08-03;1;Risque de rupture imminent
2026-02-13;X6GN013504;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2025-12-28;1;Risque de rupture imminent
2026-02-13;X6GN013504;AdexGroup;;CT003205;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-28;1;Risque de rupture imminent
2026-02-13;X6GN013504;AdexGroup;;CT004235;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-28;1;Risque de rupture imminent
2026-02-13;X6GN014334;AdexGroup;;CT002567;contrat_maintenance;;;;cyan;cyan;;;0;2026-01-19;1;Risque de rupture imminent
2026-02-13;X6GN014334;AdexGroup;;CT002371;contrat_maintenance;;;;cyan;cyan;;;0;2026-01-19;1;Risque de rupture imminent
2026-02-13;X6GN015789;AdexGroup;;CT002625;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-19;1;Risque de rupture imminent
2026-02-13;X6GN016615;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;X6GN019887;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;X74R002733;AdexGroup;;CT002568;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;X74R004496;AdexGroup;;CT003033;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;X74R005482;AdexGroup;;CT004128;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;X74R005540;AdexGroup;;CT004131;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;X74R005540;AdexGroup;;CT004131;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;X74R005540;AdexGroup;;CT004131;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;X75G001952;AdexGroup;;CT002790;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;X75G003015;AdexGroup;;CT003555;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;X75G003015;AdexGroup;;CT003555;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAUV000003;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2025-06-26;1;Risque de rupture imminent
2026-02-13;XAUV000003;AdexGroup;;CT002670;contrat_maintenance;;;;yellow;yellow;;;0;2025-06-26;1;Risque de rupture imminent
2026-02-13;XAUV000052;AdexGroup;;CT002803;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAUV000052;AdexGroup;;CT002803;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV000300;AdexGroup;;;commande_simple;;;;black;black;;;0;2024-07-20;1;Risque de rupture imminent
2026-02-13;XAUV000300;AdexGroup;;CT002730;contrat_maintenance;;;;black;black;;;0;2024-07-20;1;Risque de rupture imminent
2026-02-13;XAUV000300;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2024-10-26;1;Risque de rupture imminent
2026-02-13;XAUV000300;AdexGroup;;CT002730;contrat_maintenance;;;;cyan;cyan;;;0;2024-10-26;1;Risque de rupture imminent
2026-02-13;XAUV000300;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2024-06-25;1;Risque de rupture imminent
2026-02-13;XAUV000300;AdexGroup;;CT002730;contrat_maintenance;;;;magenta;magenta;;;0;2024-06-25;1;Risque de rupture imminent
2026-02-13;XAUV000300;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2024-10-13;1;Risque de rupture imminent
2026-02-13;XAUV000300;AdexGroup;;CT002730;contrat_maintenance;;;;yellow;yellow;;;0;2024-10-13;1;Risque de rupture imminent
2026-02-13;XAUV000313;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAUV000313;AdexGroup;;CT002715;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAUV000804;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV000804;AdexGroup;;CT002885;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV002199;AdexGroup;;CT002958;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-04;1;Risque de rupture imminent
2026-02-13;XAUV004214;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV004214;AdexGroup;;CT003110;contrat_maintenance;;;;black;black;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV004806;AdexGroup;;CT003090;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAUV004866;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;XAUV004866;AdexGroup;;CT003199;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;XAUV005157;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV005157;AdexGroup;;CT003266;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV005157;AdexGroup;;CT004256;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV005157;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV005157;AdexGroup;;CT003266;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV005157;AdexGroup;;CT004256;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV005166;AdexGroup;;CT003270;contrat_maintenance;;;;black;black;;;0;2025-08-01;1;Risque de rupture imminent
2026-02-13;XAUV005166;AdexGroup;;CT003270;contrat_maintenance;;;;magenta;magenta;;;0;2024-10-03;1;Risque de rupture imminent
2026-02-13;XAUV005166;AdexGroup;;CT003270;contrat_maintenance;;;;yellow;yellow;;;0;2025-05-25;1;Risque de rupture imminent
2026-02-13;XAUV005244;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV005244;AdexGroup;;CT004318;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV005244;AdexGroup;;CT004238;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV005421;AdexGroup;;CT003066;contrat_maintenance;;;;black;black;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV005424;AdexGroup;;CT003059;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;XAUV005830;AdexGroup;;CT003507;contrat_maintenance;;;;black;black;;;0;2025-08-22;1;Risque de rupture imminent
2026-02-13;XAUV005830;AdexGroup;;CT003507;contrat_maintenance;;;;cyan;cyan;;;0;2025-01-31;1;Risque de rupture imminent
2026-02-13;XAUV005830;AdexGroup;;CT003507;contrat_maintenance;;;;magenta;magenta;;;0;2025-01-28;1;Risque de rupture imminent
2026-02-13;XAUV005830;AdexGroup;;CT003507;contrat_maintenance;;;;yellow;yellow;;;0;2025-02-02;1;Risque de rupture imminent
2026-02-13;XAUV005831;AdexGroup;;;commande_simple;;;;black;black;;;0;2025-09-03;1;Risque de rupture imminent
2026-02-13;XAUV005831;AdexGroup;;CT003506;contrat_maintenance;;;;black;black;;;0;2025-09-03;1;Risque de rupture imminent
2026-02-13;XAUV005831;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2025-02-02;1;Risque de rupture imminent
2026-02-13;XAUV005831;AdexGroup;;CT003506;contrat_maintenance;;;;magenta;magenta;;;0;2025-02-02;1;Risque de rupture imminent
2026-02-13;XAUV005918;AdexGroup;;CT003756;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAUV005947;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;XAUV005947;AdexGroup;;CT003067;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;XAUV006175;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-01-02;1;Risque de rupture imminent
2026-02-13;XAUV006175;AdexGroup;;CT003401;contrat_maintenance;;;;black;black;;;0;2026-01-02;1;Risque de rupture imminent
2026-02-13;XAUV006175;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2025-10-23;1;Risque de rupture imminent
2026-02-13;XAUV006175;AdexGroup;;CT003401;contrat_maintenance;;;;cyan;cyan;;;0;2025-10-23;1;Risque de rupture imminent
2026-02-13;XAUV006210;AdexGroup;;;commande_simple;;;;black;black;;;0;2025-11-30;1;Risque de rupture imminent
2026-02-13;XAUV006210;AdexGroup;;CT003440;contrat_maintenance;;;;black;black;;;0;2025-11-30;1;Risque de rupture imminent
2026-02-13;XAUV006210;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2025-05-14;1;Risque de rupture imminent
2026-02-13;XAUV006210;AdexGroup;;CT003440;contrat_maintenance;;;;cyan;cyan;;;0;2025-05-14;1;Risque de rupture imminent
2026-02-13;XAUV006210;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2025-06-12;1;Risque de rupture imminent
2026-02-13;XAUV006210;AdexGroup;;CT003440;contrat_maintenance;;;;magenta;magenta;;;0;2025-06-12;1;Risque de rupture imminent
2026-02-13;XAUV006210;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2025-05-13;1;Risque de rupture imminent
2026-02-13;XAUV006210;AdexGroup;;CT003440;contrat_maintenance;;;;yellow;yellow;;;0;2025-05-13;1;Risque de rupture imminent
2026-02-13;XAUV006255;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV006255;AdexGroup;;CT003436;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV006255;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV006255;AdexGroup;;CT003436;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV006255;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV006255;AdexGroup;;CT003436;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV006444;AdexGroup;;CT003072;contrat_maintenance;;;;black;black;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV007459;AdexGroup;;;commande_simple;;;;black;black;;;0;2025-08-09;1;Risque de rupture imminent
2026-02-13;XAUV007459;AdexGroup;;CT003361;contrat_maintenance;;;;black;black;;;0;2025-08-09;1;Risque de rupture imminent
2026-02-13;XAUV007459;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2025-11-26;1;Risque de rupture imminent
2026-02-13;XAUV007459;AdexGroup;;CT003361;contrat_maintenance;;;;yellow;yellow;;;0;2025-11-26;1;Risque de rupture imminent
2026-02-13;XAUV007708;AdexGroup;;CT003193;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV007757;AdexGroup;;CT003119;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV011428;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV011428;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV011796;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAUV011796;AdexGroup;;CT004165;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAUV011797;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV011797;AdexGroup;;CT003888;contrat_maintenance;;;;black;black;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV011797;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAUV011797;AdexGroup;;CT003888;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAUV011797;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV011797;AdexGroup;;CT003888;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV013074;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-01-21;1;Risque de rupture imminent
2026-02-13;XAUV013215;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV013215;AdexGroup;;CT003783;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV013217;AdexGroup;;CT003908;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV013217;AdexGroup;;CT003908;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV013218;AdexGroup;;CT003784;contrat_maintenance;;;;black;black;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV013218;AdexGroup;;CT003784;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAUV013874;AdexGroup;;CT003766;contrat_maintenance;;;;black;black;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;XAUV014268;AdexGroup;;CT003572;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAUV014268;AdexGroup;;CT003572;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV014373;AdexGroup;;CT003753;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;XAUV014382;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2025-12-22;1;Risque de rupture imminent
2026-02-13;XAUV014382;AdexGroup;;CT005068;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-22;1;Risque de rupture imminent
2026-02-13;XAUV014382;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-01-17;1;Risque de rupture imminent
2026-02-13;XAUV014382;AdexGroup;;CT005068;contrat_maintenance;;;;magenta;magenta;;;0;2026-01-17;1;Risque de rupture imminent
2026-02-13;XAUV014382;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2025-12-10;1;Risque de rupture imminent
2026-02-13;XAUV014382;AdexGroup;;CT005068;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-10;1;Risque de rupture imminent
2026-02-13;XAUV014432;AdexGroup;;CT004149;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-13;XAUV014673;AdexGroup;;CT003867;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV014674;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-01-30;1;Risque de rupture imminent
2026-02-13;XAUV014703;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAUV014703;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV014703;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;XAUV014703;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAUV014960;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV015003;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV015003;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAUV015081;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV015082;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAUV015082;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV015126;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-13;XAUV015203;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV016069;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV016069;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV016222;AdexGroup;;CT005220;contrat_maintenance;;;;black;black;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-13;XAUV016222;AdexGroup;;CT005220;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAUV016239;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV016239;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV016373;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV016373;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV016373;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-13;XAUV016638;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV018238;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV018238;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV018238;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAUV018238;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;XAUV018240;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAUV018398;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV018398;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV018398;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-13;XAUV018398;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-13;XAUV018465;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-13;XAUV018480;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV018480;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV018480;AdexGroup;;;commande_simple;;;;yellow;yellow;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-13;XAUV018760;AdexGroup;;;commande_simple;;;;black;black;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV018760;AdexGroup;;;commande_simple;;;;cyan;cyan;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-13;XAUV018760;AdexGroup;;;commande_simple;;;;magenta;magenta;;;0;2026-02-06;1;Risque de rupture imminent
